Unnamed: 0,prefix_v4,status,status_name,prefix_v6,is_anchor,last_connected,tags,type,address_v6,latitude,longitude,id,address_v4,country_code,is_public,asn_v4,asn_v6,status_since,first_connected,total_uptime,cc
77,197.255.144.0/23,1.0,Connected,2001:43d8::/32,False,1600959501.0,"['datacentre', 'native-ipv6', 'ipv4', 'ipv6', 'system-v3', 'system-resolves-a-correctly', 'system-resolves-aaaa-correctly', 'system-ipv4-works', 'system-ipv6-works', 'native-ipv4', 'system-ipv4-capable', 'system-ipv6-capable', 'system-ipv4-stable-1d', 'system-ipv4-stable-90d', 'system-ipv6-stable-90d', 'system-ipv4-stable-30d', 'system-ipv6-stable-30d', 'system-ipv6-stable-1d']",Probe,2001:43d8:4000:8000::5,-26.1385,28.2015,13888.0,197.255.144.18,ZA,True,15022.0,15022.0,1600172075.0,1407337380.0,169402694.0,ZA
78,160.119.238.0/24,2.0,Disconnected,,False,1599549858.0,"['fibre', 'office', 'nat', 'ipv4', 'ftth', 'system-v3', 'system-ipv4-capable', 'system-ipv4-rfc1918']",Probe,,-33.8795,18.5475,14316.0,160.119.238.151,ZA,True,328137.0,,1599549858.0,1390579816.0,189326918.0,ZA
79,102.65.0.0/16,1.0,Connected,,False,1600959501.0,"['fibre', 'home', 'system-v3', 'system-ipv4-capable', 'system-ipv4-rfc1918', 'system-ipv4-stable-30d', 'system-ipv4-works', 'system-resolves-a-correctly', 'system-resolves-aaaa-correctly', 'system-ipv4-stable-1d']",Probe,,-25.8605,28.1885,14325.0,,ZA,False,328453.0,,1599895992.0,1397066811.0,127337639.0,ZA
80,165.255.0.0/16,2.0,Disconnected,,False,1599882788.0,"['nat', 'system-v3', 'system-ipv4-capable', 'system-ipv4-rfc1918']",Probe,,-34.0005,25.5315,14384.0,165.255.49.213,ZA,True,37611.0,,1599882788.0,1389942326.0,194614030.0,ZA
81,,3.0,Abandoned,,False,1406652859.0,"['nat', 'system-v3', 'system-ipv4-rfc1918']",Probe,,-33.8405,25.6385,14424.0,,ZA,True,,,1406652859.0,1392827345.0,13807662.0,ZA
82,165.73.0.0/17,3.0,Abandoned,,False,1571124349.0,"['system-v3', 'system-ipv4-capable', 'system-ipv6-capable', 'system-ipv6-ula', 'system-ipv4-rfc1918']",Probe,,-33.9325,18.4475,14500.0,,ZA,False,37611.0,,1571124349.0,1406661237.0,117007005.0,ZA
83,,3.0,Abandoned,,False,1405093639.0,"['system-v3', 'system-ipv4-rfc1918']",Probe,,-25.8225,28.3015,14681.0,,ZA,True,,,1405093639.0,1394647647.0,10403284.0,ZA
84,105.186.0.0/16,1.0,Connected,,False,1600959501.0,"['system-resolver-mangles-case', 'dsl', 'home', 'system-v3', 'system-ipv4-capable', 'system-ipv6-capable', 'system-ipv4-stable-30d', 'system-ipv4-stable-1d', 'system-ipv6-ula', 'system-ipv4-rfc1918', 'system-ipv4-works', 'system-ipv6-doesnt-work']",Probe,fd15:4792:6420:f0d0:6666:b3ff:feb0:ce1e,-25.6625,28.2515,14691.0,105.186.233.151,ZA,True,37457.0,,1600554560.0,1472762647.0,121735826.0,ZA
85,197.88.0.0/13,3.0,Abandoned,,False,1515853677.0,"['system-v3', 'system-ipv4-capable', 'system-ipv4-rfc1918', 'system-dns-problem-suspected']",Probe,,-25.8815,28.1815,14692.0,197.93.137.73,ZA,True,10474.0,,1515853677.0,1513092594.0,2935512.0,ZA
86,63.218.150.0/23,3.0,Abandoned,,False,1526594808.0,"['cable', 'datacentre', 'core', 'no-nat', 'system-v3', 'system-ipv4-capable', 'system-flash-drive-filesystem-corrupted']",Probe,,-26.1425,28.2005,14970.0,63.218.150.110,ZA,True,3491.0,,1526594808.0,1416482543.0,109646452.0,ZA
87,63.218.188.0/23,3.0,Abandoned,,False,1584991041.0,"['system-v3', 'system-ipv4-capable', 'system-flash-drive-filesystem-corrupted']",Probe,,-33.9725,18.4705,14971.0,63.218.188.58,ZA,True,3491.0,,1584991041.0,1416479475.0,165033126.0,ZA
88,105.224.0.0/16,3.0,Abandoned,,False,1477079326.0,"['system-v3', 'system-ipv4-capable', 'system-ipv4-rfc1918', 'system-no-flash-drive']",Probe,,-25.8825,28.1395,15251.0,105.224.76.159,ZA,True,37457.0,,1477079326.0,1416237199.0,45644619.0,ZA
89,105.224.0.0/16,3.0,Abandoned,,False,1587337893.0,"['system-v3', 'system-ipv4-capable', 'system-ipv4-rfc1918', 'system-trying-to-connect', 'system-no-flash-drive']",Probe,,-25.9105,28.1905,15264.0,105.224.248.65,ZA,True,37457.0,,1587337893.0,1415045996.0,110701142.0,ZA
90,105.227.0.0/16,3.0,Abandoned,2001:470::/32,False,1482330298.0,"['dsl', 'home', 'ipv6-tunnel', 'system-v3', 'system-ipv4-capable', 'system-ipv6-capable', 'system-ipv4-rfc1918', 'system-no-flash-drive']",Probe,2001:470:6a16:0:6666:b3ff:fed1:311e,-25.9195,28.1905,15267.0,105.227.213.117,ZA,True,37457.0,6939.0,1482330298.0,1411151664.0,28763576.0,ZA
91,169.0.0.0/15,3.0,Abandoned,,False,1592902812.0,"['fibre', 'office', 'system-v3', 'system-ipv4-capable', 'system-ipv4-rfc1918']",Probe,,-29.5125,31.1975,15301.0,,ZA,False,37611.0,,1592902812.0,1403878385.0,108468206.0,ZA
92,197.88.0.0/13,3.0,Abandoned,,False,1463678975.0,"['system-v3', 'system-ipv4-capable', 'system-ipv4-rfc1918']",Probe,,-33.9685,18.4895,15348.0,197.89.119.3,ZA,True,10474.0,,1463678975.0,1399662401.0,53411953.0,ZA
93,105.227.0.0/16,3.0,Abandoned,,False,1475885398.0,"['system-v3', 'system-ipv4-capable', 'system-ipv4-rfc1918', 'system-flash-drive-filesystem-corrupted']",Probe,,-33.8915,18.7015,15382.0,105.227.235.191,ZA,True,37457.0,,1475885398.0,1412170881.0,36345079.0,ZA
94,105.184.0.0/16,1.0,Connected,,False,1600959501.0,"['dsl', 'system-v3', 'system-ipv4-capable', 'system-ipv4-rfc1918']",Probe,,-33.8995,18.6315,15397.0,105.184.7.238,ZA,True,37457.0,,1600870806.0,1415706415.0,104037103.0,ZA
95,41.164.0.0/15,3.0,Abandoned,,False,1461831598.0,"['system-v3', 'system-ipv4-capable', 'system-ipv4-rfc1918']",Probe,,-33.8815,18.6415,15782.0,41.164.24.114,ZA,True,36937.0,,1461831598.0,1421936011.0,23684828.0,ZA
96,197.185.96.0/22,1.0,Connected,,False,1600959501.0,"['system-v3', 'system-ipv4-capable', 'system-ipv4-stable-1d', 'system-ipv4-works', 'system-resolves-a-correctly', 'system-ipv4-rfc1918', 'system-resolves-aaaa-correctly']",Probe,,-26.0925,28.2275,16411.0,197.185.97.251,ZA,True,37105.0,,1599731161.0,1588182048.0,9605559.0,ZA
97,209.203.0.0/18,3.0,Abandoned,,False,1460623055.0,"['system-v3', 'system-ipv4-capable', 'system-ipv4-rfc1918']",Probe,,-29.8605,31.0275,16414.0,209.203.2.150,ZA,True,11845.0,,1460623055.0,1398756954.0,16029980.0,ZA
98,41.0.0.0/20,3.0,Abandoned,,False,1433772685.0,"['system-v3', 'system-auto-geoip-country', 'system-ipv4-capable', 'system-ipv4-rfc1918', 'system-no-flash-drive']",Probe,,-29.0025,23.9985,16420.0,,ZA,False,36994.0,,1433772685.0,1409640564.0,1103020.0,ZA
99,66.8.0.0/17,3.0,Abandoned,,False,1453433264.0,"['system-v3', 'system-ipv4-capable', 'system-flash-drive-filesystem-corrupted']",Probe,,-26.1525,27.9285,16421.0,66.8.11.166,ZA,True,16637.0,,1453433264.0,1399983728.0,45497866.0,ZA
100,,3.0,Abandoned,,False,1403617508.0,"['system-v3', 'system-ipv4-rfc1918']",Probe,,-25.8585,28.1885,16428.0,,ZA,True,,,1403617508.0,1403612721.0,9574.0,ZA
101,,3.0,Abandoned,,False,1403855554.0,"['system-v3', 'system-ipv4-rfc1918']",Probe,,-26.0385,28.0085,16429.0,,ZA,True,,,1403855554.0,1398286168.0,5721309.0,ZA
102,154.126.192.0/19,1.0,Connected,,False,1600959501.0,"['system-ipv4-works', 'system-v3', 'system-ipv4-capable', 'system-ipv4-rfc1918', 'system-resolves-a-correctly', 'system-resolves-aaaa-correctly']",Probe,,-28.7425,24.7685,16430.0,154.126.208.20,ZA,True,327750.0,,1600915370.0,1410591301.0,172848338.0,ZA
103,41.160.0.0/12,1.0,Connected,,False,1600959501.0,"['system-v3', 'system-ipv4-capable', 'system-ipv4-stable-1d', 'system-ipv4-works', 'system-resolves-a-correctly', 'system-resolves-aaaa-correctly', 'system-ipv4-rfc1918']",Probe,,-25.9785,28.0385,16438.0,41.169.129.30,ZA,True,36937.0,,1600702315.0,1399077739.0,184397286.0,ZA
104,154.126.192.0/19,1.0,Connected,,False,1600959501.0,"['system-v3', 'system-ipv4-capable', 'system-ipv4-rfc1918']",Probe,,-27.0025,30.7995,16441.0,154.126.210.1,ZA,True,327750.0,,1600940890.0,1402641882.0,54708890.0,ZA
105,,3.0,Abandoned,2c0f:fa90::/32,False,1522296476.0,"['system-v3', 'system-ipv6-capable', 'system-dns-problem-suspected']",Probe,2c0f:fa90:2000:204:12fe:edff:fec3:3e8,-33.9215,18.4195,16442.0,,ZA,True,,37271.0,1522296476.0,1500386495.0,21597203.0,ZA
106,154.73.4.0/22,3.0,Abandoned,,False,1467203687.0,"['system-v3', 'system-auto-geoip-city', 'system-ipv4-capable', 'system-ipv4-rfc1918']",Probe,,-29.8605,31.0395,16445.0,,ZA,False,327761.0,,1467203687.0,1400159554.0,39757982.0,ZA
107,197.155.8.0/21,1.0,Connected,2c0f:fb18::/32,False,1600959501.0,"['fibre', 'home', 'no-nat', 'native-ipv6', 'dual-stack', 'ipv6', 'ftth', 'system-v3', 'system-ipv4-capable', 'system-ipv6-doesnt-work', 'system-ipv6-capable', 'system-ipv4-works', 'system-resolves-a-correctly', 'system-resolves-aaaa-correctly', 'system-ipv4-stable-30d', 'system-ipv4-stable-90d']",Probe,2c0f:fb18:399:33:6666:b3ff:feb0:d3ea,-33.9925,18.4795,16450.0,197.155.8.197,ZA,True,37199.0,37199.0,1600914040.0,1406889701.0,94236484.0,ZA
108,,3.0,Abandoned,,False,1406872190.0,"['system-v3', 'system-ipv4-rfc1918', 'system-no-flash-drive']",Probe,,-23.8725,29.4495,16451.0,,ZA,True,,,1406872190.0,1400158772.0,6790938.0,ZA
109,154.73.215.0/24,3.0,Abandoned,2c0f:f508::/36,False,1495306697.0,"['dsl', 'nat', 'system-v3', 'system-ipv4-capable', 'system-ipv6-capable', 'system-ipv4-rfc1918', 'system-flash-drive-filesystem-corrupted']",Probe,2c0f:f508:600:3:6666:b3ff:fec5:be,-26.1605,27.6895,16454.0,154.73.215.190,ZA,True,327754.0,327754.0,1495306697.0,1398371568.0,70288512.0,ZA
110,196.21.99.0/24,3.0,Abandoned,,False,1513852086.0,"['system-v3', 'system-ipv4-capable', 'system-ipv4-rfc1918']",Probe,,-34.0605,18.4395,16455.0,196.21.99.2,ZA,True,2018.0,,1513852086.0,1398367253.0,80422429.0,ZA
111,41.193.0.0/16,3.0,Abandoned,,False,1502114645.0,"['dsl', 'nat', 'system-v3', 'system-ipv4-capable', 'system-ipv4-rfc1918']",Probe,,-26.0785,27.9395,16458.0,41.193.192.177,ZA,True,11845.0,,1502114645.0,1398786802.0,53113652.0,ZA
112,196.208.0.0/14,3.0,Abandoned,,False,1449909582.0,"['system-v3', 'system-ipv4-capable', 'system-ipv4-rfc1918']",Probe,,-26.1485,27.9795,16459.0,196.210.42.71,ZA,True,3741.0,,1449909582.0,1398762756.0,46678687.0,ZA
113,,3.0,Abandoned,,False,1413803775.0,"['system-v3', 'system-ipv4-rfc1918']",Probe,,-26.0025,28.1305,16460.0,,ZA,False,,,1413803775.0,1398317545.0,15743259.0,ZA
114,41.215.232.0/21,3.0,Abandoned,,False,1506063857.0,"['system-v3', 'system-ipv4-capable', 'system-ipv4-rfc1918', 'system-flash-drive-filesystem-corrupted']",Probe,,-33.9315,18.4205,16462.0,41.215.239.130,ZA,True,37053.0,,1506063857.0,1406889649.0,972586.0,ZA
115,,3.0,Abandoned,,False,1401049673.0,"['system-v3', 'system-auto-geoip-city', 'system-ipv4-rfc1918']",Probe,,-26.1005,28.0705,16464.0,,ZA,False,,,1401049673.0,1398837566.0,319076.0,ZA
116,41.76.112.0/21,2.0,Disconnected,,False,1593421967.0,"['system-v3', 'system-ipv4-capable', 'system-no-flash-drive', 'system-trying-to-connect']",Probe,,-29.7295,31.0605,16466.0,,ZA,False,37172.0,,1593421967.0,1403541724.0,121633725.0,ZA
117,,0.0,Never Connected,,False,,"['system-v3', 'system-dns-problem-suspected']",Probe,,-25.9525,28.1405,16471.0,,ZA,True,,,,,0.0,ZA
118,102.182.0.0/16,3.0,Abandoned,,False,1427641850.0,"['dsl', 'system-v3', 'system-ipv4-capable', 'system-ipv4-rfc1918', 'system-readonly-flash-drive']",Probe,,-26.1715,28.2905,16472.0,102.182.229.116,ZA,True,37611.0,,1427641850.0,1398265974.0,18681806.0,ZA
119,41.56.0.0/16,3.0,Abandoned,,False,1486104600.0,"['system-v3', 'system-ipv4-capable', 'system-ipv4-rfc1918', 'system-no-flash-drive']",Probe,,-25.9615,27.9705,16473.0,,ZA,False,33762.0,,1486104600.0,1398333788.0,53110188.0,ZA
120,41.87.204.0/22,3.0,Abandoned,,False,1484547488.0,"['system-v3', 'system-ipv4-capable', 'system-ipv4-rfc1918']",Probe,,-26.0105,28.1205,16474.0,41.87.204.46,ZA,True,37315.0,,1484547488.0,1412255905.0,11053111.0,ZA
121,,0.0,Never Connected,,False,,"['system-v3', 'system-dns-problem-suspected']",Probe,,-33.9405,18.4705,16475.0,,ZA,True,,,,,0.0,ZA
122,41.193.0.0/16,3.0,Abandoned,,False,1449748390.0,"['fibre', 'home', 'system-v3', 'system-ipv4-capable', 'system-ipv4-rfc1918']",Probe,,-26.1285,28.0205,16479.0,41.193.192.148,ZA,True,11845.0,,1449748390.0,1398694336.0,43615706.0,ZA
123,,3.0,Abandoned,,False,1398948086.0,"['system-v3', 'system-ipv4-rfc1918']",Probe,,-26.2005,28.0515,16485.0,,ZA,False,,,1398948086.0,1398945996.0,1319.0,ZA
124,102.134.194.0/24,2.0,Disconnected,,False,1596416326.0,"['system-v3', 'system-ipv4-capable', 'system-ipv4-rfc1918']",Probe,,-25.9325,28.1415,16491.0,,ZA,False,328114.0,,1596416326.0,1401272340.0,104793290.0,ZA
125,197.245.0.0/16,1.0,Connected,,False,1600959501.0,"['dsl', 'nat', 'system-v3', 'system-ipv4-capable', 'system-ipv4-rfc1918']",Probe,,-25.7395,27.8615,16497.0,197.245.25.44,ZA,True,11845.0,,1600562072.0,1398349089.0,45377519.0,ZA
126,196.21.99.0/24,3.0,Abandoned,,False,1511900170.0,"['system-v3', 'system-auto-geoip-city', 'system-ipv4-capable', 'system-ipv4-rfc1918']",Probe,,-33.9805,18.4005,16964.0,,ZA,False,2018.0,,1511900170.0,1402219987.0,87398433.0,ZA
127,197.185.112.0/21,3.0,Abandoned,,False,1474590492.0,"['system-v3', 'system-ipv4-capable', 'system-ipv4-rfc1918', 'system-flash-drive-filesystem-corrupted']",Probe,,-33.9515,25.5675,18112.0,197.185.116.179,ZA,True,37105.0,,1474590492.0,1418764403.0,55423641.0,ZA
128,165.73.0.0/17,3.0,Abandoned,,False,1571118236.0,"['system-v3', 'system-ipv4-capable', 'system-ipv6-capable', 'system-ipv6-ula', 'system-ipv4-rfc1918', 'system-flash-drive-filesystem-corrupted']",Probe,fd01::ea94:f6ff:fe48:58fe,-33.9605,18.4575,18114.0,165.73.99.215,ZA,True,37611.0,,1571118236.0,1411490960.0,77245610.0,ZA
129,,3.0,Abandoned,,False,1422436249.0,"['system-v3', 'system-auto-geoip-city', 'system-ipv4-rfc1918']",Probe,,-26.2095,28.0475,18116.0,,ZA,False,,,1422436249.0,1410964949.0,1807562.0,ZA
130,154.73.220.0/22,3.0,Abandoned,,False,1566886755.0,"['fibre', 'datacentre', 'core', 'nat', 'system-v3', 'system-ipv4-capable', 'system-ipv4-rfc1918']",Probe,,-29.3185,30.0385,18129.0,154.73.220.27,ZA,True,327805.0,,1566886755.0,1418281643.0,124677406.0,ZA
131,196.37.0.0/16,3.0,Abandoned,,False,1516962136.0,"['cable', 'datacentre', 'core', 'no-nat', 'ipv4', 'isp', 'system-v3', 'native-ipv4', 'system-ipv4-capable']",Probe,,-26.0425,28.0185,18131.0,196.37.250.57,ZA,True,3741.0,,1516962136.0,1411362454.0,111154182.0,ZA
132,154.73.216.0/22,3.0,Abandoned,2c0f:f798::/32,False,1563643315.0,"['fibre', 'office', 'core', 'no-nat', 'system-v3', 'system-ipv4-capable', 'system-ipv6-capable', 'system-flash-drive-filesystem-corrupted']",Probe,2c0f:f798::a,-28.5605,29.7785,18135.0,154.73.217.141,ZA,True,327817.0,327817.0,1563643315.0,1411220139.0,143844488.0,ZA
133,146.231.128.0/18,1.0,Connected,2001:43f8:750::/45,False,1600959501.0,"['fibre', 'datacentre', 'academic', 'no-nat', 'multihomed', 'system-v3', 'system-resolves-a-correctly', 'system-resolves-aaaa-correctly', 'system-ipv4-works', 'system-ipv6-works', 'wlan', 'system-ipv4-capable', 'system-ipv6-capable', 'eduroam', 'system-ipv4-stable-1d', 'system-ipv6-stable-1d']",Probe,2001:43f8:750:1100:c24a:ff:fecc:75c2,-33.3085,26.5205,18169.0,146.231.130.254,ZA,True,37520.0,37520.0,1600872943.0,1411395280.0,189307185.0,ZA
134,196.208.0.0/13,3.0,Abandoned,,False,1512717077.0,"['dsl', 'home', 'nat', 'system-v3', 'system-ipv4-capable', 'system-ipv4-rfc1918']",Probe,,-26.0405,28.0315,18195.0,196.214.63.241,ZA,True,3741.0,,1512717077.0,1411405003.0,98799392.0,ZA
135,197.184.112.0/20,3.0,Abandoned,,False,1538554947.0,"['system-v3', 'system-ipv4-capable', 'system-ipv6-capable', 'system-ipv6-ula', 'system-ipv4-rfc1918']",Probe,fd04:4f4c:aa28:5a00:c24a:ff:fecc:70b2,-25.8705,28.1795,18254.0,197.184.118.16,ZA,True,37105.0,,1538554947.0,1407259878.0,112518331.0,ZA
136,105.184.0.0/16,3.0,Abandoned,,False,1439837163.0,"['system-v3', 'system-ipv4-capable', 'system-ipv4-rfc1918']",Probe,,-30.5615,22.9395,18652.0,,ZA,False,37457.0,,1439837163.0,1437578587.0,1846377.0,ZA
137,197.245.176.0/24,1.0,Connected,,False,1600959501.0,"['system-v3', 'system-ipv4-capable', 'system-ipv4-rfc1918', 'system-ipv4-stable-1d', 'system-ipv4-stable-30d', 'system-ipv4-works', 'system-resolves-a-correctly', 'system-resolves-aaaa-correctly']",Probe,,-33.9525,18.4905,18671.0,197.245.176.76,ZA,True,11845.0,,1599783689.0,1417646210.0,144338520.0,ZA
138,41.223.245.0/24,1.0,Connected,,False,1600959501.0,"['system-ipv4-stable-1d', 'system-v3', 'system-ipv4-capable', 'system-ipv4-rfc1918', 'system-ipv4-works', 'system-resolver-mangles-case']",Probe,,-29.8585,30.9995,19048.0,41.223.245.103,ZA,True,32437.0,,1600688371.0,1427206947.0,118147792.0,ZA
139,105.16.0.0/12,3.0,Abandoned,,False,1491726219.0,"['system-v3', 'system-ipv4-capable', 'system-ipv4-rfc1918']",Probe,,-26.2025,28.0515,19390.0,105.22.33.50,ZA,True,37100.0,,1491726219.0,1422035214.0,66690890.0,ZA
140,154.119.56.0/21,3.0,Abandoned,,False,1457073104.0,"['system-v3', 'system-ipv4-capable', 'system-ipv4-rfc1918']",Probe,,-25.7395,28.5315,19896.0,154.119.57.254,ZA,True,36953.0,,1457073104.0,1422888630.0,31358182.0,ZA
141,102.132.192.0/20,1.0,Connected,,False,1600959501.0,"['system-ipv4-stable-1d', 'fibre', 'home', 'nat', 'ipv4', 'system-v3', 'system-ipv4-capable', 'system-ipv4-works', 'system-resolves-a-correctly', 'system-resolves-aaaa-correctly', 'system-ipv4-rfc1918', 'za']",Probe,,-26.0405,28.0115,19994.0,102.132.201.180,ZA,True,37680.0,,1600676313.0,1419607945.0,145498204.0,ZA
142,146.230.0.0/16,3.0,Abandoned,,False,1436437992.0,"['system-v3', 'system-ipv4-capable']",Probe,,-29.8195,30.9485,20427.0,146.230.89.193,ZA,True,2018.0,,1436437992.0,1419006857.0,6873767.0,ZA
143,105.16.0.0/12,3.0,Abandoned,,False,1553777079.0,"['dsl', 'nat', 'system-v3', 'system-ipv4-capable']",Probe,,-26.1825,28.1985,21120.0,105.22.37.74,ZA,True,37100.0,,1553777079.0,1427121119.0,122935787.0,ZA
144,169.0.0.0/15,2.0,Disconnected,,False,1599251408.0,"['nat', 'system-v3', 'system-ipv4-capable', 'system-ipv4-rfc1918', 'fibre', 'ipv4']",Probe,,-34.1015,18.8315,21682.0,,ZA,False,37611.0,,1599251408.0,1442504540.0,146283206.0,ZA
145,,3.0,Abandoned,2c0f:f488::/32,False,,"['system-v3', 'system-ipv6-capable', 'system-dns-problem-suspected']",Probe,,-34.0695,18.4485,21827.0,,ZA,False,,37363.0,1446387249.0,,0.0,ZA
146,196.40.96.0/20,1.0,Connected,,False,1600959501.0,"['system-ipv4-stable-30d', 'system-v3', 'system-resolves-a-correctly', 'system-resolves-aaaa-correctly', 'system-ipv4-works', 'system-ipv4-capable', 'system-ipv4-stable-90d', 'system-ipv4-stable-1d']",Probe,,-33.9725,18.4685,22221.0,196.40.111.174,ZA,True,37153.0,,1595418995.0,1448364519.0,147219481.0,ZA
147,41.72.128.0/19,3.0,Abandoned,,False,1546864656.0,"['system-v3', 'system-ipv4-capable', 'system-flash-drive-filesystem-corrupted']",Probe,,-25.9315,28.1395,22252.0,41.72.136.130,ZA,True,37153.0,,1546864656.0,1454592217.0,89271838.0,ZA
148,169.239.20.0/23,3.0,Abandoned,,False,1584186610.0,"['system-v3', 'system-ipv4-capable', 'system-flash-drive-filesystem-corrupted']",Probe,,-26.1425,28.1985,22431.0,169.239.21.1,ZA,True,41095.0,,1584186610.0,1467815588.0,116121607.0,ZA
149,102.65.0.0/16,3.0,Abandoned,,False,1581329075.0,"['system-v3', 'system-ipv4-capable', 'system-ipv4-rfc1918']",Probe,,-33.9785,18.4695,22458.0,102.65.15.88,ZA,True,328453.0,,1581329075.0,1434105393.0,69642078.0,ZA
150,197.80.0.0/13,3.0,Abandoned,2c0f:ff40::/26,False,1438845771.0,"['system-v3', 'system-auto-geoip-country', 'system-ipv4-capable', 'system-ipv6-capable']",Probe,,-29.0025,23.9975,23211.0,,ZA,False,10474.0,10474.0,1438845771.0,1434632064.0,4276052.0,ZA
151,196.38.0.0/16,3.0,Abandoned,,False,1437464719.0,"['fibre', 'system-v3', 'system-ipv4-capable']",Probe,,-26.0495,28.0275,23217.0,196.38.242.38,ZA,True,3741.0,,1437464719.0,1435930793.0,1916709.0,ZA
152,196.208.0.0/13,3.0,Abandoned,,False,1452372875.0,"['dsl', 'home', 'nat', 'vdsl', 'ipv4', 'system-v3', 'system-ipv4-capable', 'system-ipv4-rfc1918']",Probe,,-33.8885,18.5685,23228.0,196.215.80.100,ZA,True,3741.0,,1452372875.0,1434639841.0,9505649.0,ZA
153,105.225.0.0/16,3.0,Abandoned,,False,1442060653.0,"['system-v3', 'system-auto-geoip-city', 'system-ipv4-capable', 'system-ipv4-rfc1918']",Probe,,-33.9715,22.4485,23733.0,,ZA,False,37457.0,,1442060653.0,1439573790.0,3072272.0,ZA
154,143.160.8.0/22,3.0,Abandoned,,False,1516591295.0,"['academic', 'nat', 'ipv4', 'system-v3', 'system-ipv4-capable', 'system-ipv4-rfc1918', 'system-dns-problem-suspected']",Probe,,-26.6925,27.0915,24390.0,143.160.10.0,ZA,True,8094.0,,1516591295.0,1454941098.0,52592779.0,ZA
155,41.79.92.0/22,3.0,Abandoned,,False,1467797676.0,"['system-v3', 'system-ipv4-capable', 'system-ipv4-rfc1918', 'system-flash-drive-filesystem-corrupted']",Probe,,-33.9195,18.4175,24607.0,41.79.92.158,ZA,True,37363.0,,1467797676.0,1448528650.0,19901332.0,ZA
156,105.233.0.0/16,3.0,Abandoned,,False,1451253009.0,"['dsl', 'home', 'nat', 'ipv4', 'system-v3', 'system-ipv4-capable', 'system-ipv6-capable', 'system-ipv6-ula', 'system-ipv4-rfc1918']",Probe,fdc4:528:fb28:1000:c66e:1fff:fe3a:e44e,-34.0185,18.4585,24638.0,105.233.67.42,ZA,True,36874.0,,1451253009.0,1447689750.0,3481394.0,ZA
157,105.233.0.0/16,3.0,Abandoned,,False,1457785937.0,"['system-v3', 'system-ipv4-capable', 'system-ipv4-rfc1918', 'system-flash-drive-filesystem-corrupted']",Probe,,-34.0015,18.4795,24653.0,105.233.67.82,ZA,True,36874.0,,1457785937.0,1449307623.0,7502594.0,ZA
158,41.79.92.0/22,3.0,Abandoned,,False,1463286868.0,"['system-v3', 'system-ipv4-capable', 'system-ipv4-rfc1918']",Probe,,-33.9285,18.4695,24659.0,41.79.93.121,ZA,True,37363.0,,1463286868.0,1449479801.0,13777305.0,ZA
159,41.79.92.0/22,3.0,Abandoned,,False,1451914293.0,"['fibre', 'office', 'nat', 'ipv4', 'system-v3', 'system-ipv4-capable', 'system-ipv4-rfc1918']",Probe,,-33.9815,18.4605,24663.0,41.79.92.1,ZA,True,37363.0,,1451914293.0,1447917538.0,4017204.0,ZA
160,197.245.0.0/16,3.0,Abandoned,,False,1528015181.0,"['fibre', 'home', 'nat', 'ipv4', 'ftth', 'system-v3', 'system-ipv4-capable', 'system-ipv4-rfc1918']",Probe,,-33.9705,18.4605,24674.0,197.245.52.133,ZA,True,11845.0,,1528015181.0,1526663945.0,1821886.0,ZA
161,41.79.93.0/24,3.0,Abandoned,,False,1475609721.0,"['fibre', 'core', 'nat', 'system-v3', 'system-ipv4-capable', 'system-ipv4-rfc1918']",Probe,,-34.0795,18.4405,25066.0,41.79.93.78,ZA,True,37363.0,,1475609721.0,1449213349.0,27736222.0,ZA
